timestamp,base_data_name,model_name,adaptation_method,selection_method,batch_size,seed,lr,n_train_steps,corruption_type,severity,shift_type,latta_anchor_weight,latta_noise_scale,cross_entropy,accuracy_top1
3/22/2026 15:33,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,frost,3,synthetic,NA,NA,0.706568132,78.26
3/22/2026 15:35,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,contrast,3,synthetic,NA,NA,0.424028408,86.27
3/22/2026 15:38,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,motion_blur,3,synthetic,NA,NA,0.558704834,82.64
3/22/2026 15:40,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,jpeg_compression,3,synthetic,NA,NA,0.911374625,73.59
3/22/2026 15:42,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,gaussian_noise,3,synthetic,NA,NA,1.062795651,68.97
3/22/2026 15:44,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,frost,3,synthetic,NA,NA,0.700488802,78.12
3/22/2026 15:45,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,contrast,3,synthetic,NA,NA,0.396785816,86.83
3/22/2026 15:46,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,motion_blur,3,synthetic,NA,NA,0.531644848,82.76
3/22/2026 15:47,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,jpeg_compression,3,synthetic,NA,NA,0.906854353,72.88
3/22/2026 15:55,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,gaussian_noise,3,synthetic,NA,NA,1.157543857,68.1
3/22/2026 16:04,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,frost,3,synthetic,NA,NA,0.929090595,73.98
3/22/2026 16:12,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,contrast,3,synthetic,NA,NA,0.628202446,81.44
3/22/2026 16:20,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,motion_blur,3,synthetic,NA,NA,0.796911114,77.43
3/22/2026 16:24,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,jpeg_compression,3,synthetic,NA,NA,1.076391693,70.51
3/22/2026 16:26,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,gaussian_noise,3,synthetic,NA,NA,1.059392765,69.62
3/22/2026 16:31,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,frost,3,synthetic,NA,NA,0.780753504,76.97
3/22/2026 16:35,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,contrast,3,synthetic,NA,NA,0.495524393,84.72
3/22/2026 16:41,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,motion_blur,3,synthetic,NA,NA,0.644888707,80.82
3/22/2026 16:46,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,jpeg_compression,3,synthetic,NA,NA,0.957907419,72.18
3/22/2026 16:50,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,gaussian_noise,3,synthetic,NA,NA,1.035852318,70.15
3/22/2026 16:55,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,frost,3,synthetic,NA,NA,0.707617726,78.18
3/22/2026 16:58,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,contrast,3,synthetic,NA,NA,0.425611022,86.15
3/22/2026 16:59,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,motion_blur,3,synthetic,NA,NA,0.558162869,82.59
3/22/2026 17:01,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,jpeg_compression,3,synthetic,NA,NA,0.90941059,73.63
3/22/2026 17:03,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,gaussian_noise,3,synthetic,NA,NA,1.061960698,68.98
3/22/2026 17:04,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,frost,3,synthetic,NA,NA,0.70054329,78.12
3/22/2026 17:06,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,contrast,3,synthetic,NA,NA,0.397968564,86.75
3/22/2026 17:07,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,motion_blur,3,synthetic,NA,NA,0.531147423,82.76
3/22/2026 17:09,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,jpeg_compression,3,synthetic,NA,NA,0.905772292,72.95
3/22/2026 17:10,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,gaussian_noise,3,synthetic,NA,NA,1.446592745,58.56
3/22/2026 17:12,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,frost,3,synthetic,NA,NA,1.038939343,69.44
3/22/2026 17:13,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,contrast,3,synthetic,NA,NA,0.706880539,78.4
3/22/2026 17:15,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,motion_blur,3,synthetic,NA,NA,0.843561745,74.79
3/22/2026 17:16,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,jpeg_compression,3,synthetic,NA,NA,1.242818566,63.8
3/22/2026 17:17,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,gaussian_noise,3,synthetic,NA,NA,1.326000241,62.13
3/22/2026 17:18,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,frost,3,synthetic,NA,NA,0.900082873,72.89
3/22/2026 17:19,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,contrast,3,synthetic,NA,NA,0.568088242,82
3/22/2026 17:20,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,motion_blur,3,synthetic,NA,NA,0.696596511,78.98
3/22/2026 17:21,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,jpeg_compression,3,synthetic,NA,NA,1.115520423,66.87
3/22/2026 17:21,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,gaussian_noise,3,synthetic,NA,NA,1.229175118,64.75
3/22/2026 17:22,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,frost,3,synthetic,NA,NA,0.791974849,75.6
3/22/2026 17:23,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,contrast,3,synthetic,NA,NA,0.462902833,84.96
3/22/2026 17:23,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,motion_blur,3,synthetic,NA,NA,0.599420452,81.29
3/22/2026 17:24,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,jpeg_compression,3,synthetic,NA,NA,1.024563362,70.2
3/22/2026 17:25,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,gaussian_noise,3,synthetic,NA,NA,1.17362818,65.71
3/22/2026 17:25,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,frost,3,synthetic,NA,NA,0.745688667,76.61
3/22/2026 17:26,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,contrast,3,synthetic,NA,NA,0.417877758,86.11
3/22/2026 17:27,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,motion_blur,3,synthetic,NA,NA,0.552931536,82.27
3/22/2026 17:27,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,jpeg_compression,3,synthetic,NA,NA,0.969077086,71.15
3/22/2026 17:39,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.305375059,65.34
3/22/2026 17:41,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,frost,4,synthetic,NA,NA,0.961811681,73.54
3/22/2026 17:43,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,contrast,4,synthetic,NA,NA,0.665844593,80.5
3/22/2026 17:45,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.804505855,76.74
3/22/2026 17:46,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.19965177,68.13
3/22/2026 17:48,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.157363528,67.78
3/22/2026 17:49,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,frost,4,synthetic,NA,NA,0.818172439,76.41
3/22/2026 17:50,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,contrast,4,synthetic,NA,NA,0.53008294,83.79
3/22/2026 17:52,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.652342233,80.49
3/22/2026 17:53,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.075815713,69.57
3/22/2026 17:54,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.146151267,67.38
3/22/2026 17:55,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,frost,4,synthetic,NA,NA,0.75010596,77.59
3/22/2026 17:56,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,contrast,4,synthetic,NA,NA,0.465947513,84.86
3/22/2026 17:57,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.570573161,82.19
3/22/2026 17:58,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.010911004,71.17
3/22/2026 17:59,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.188643061,65.61
3/22/2026 18:00,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,frost,4,synthetic,NA,NA,0.727410264,78
3/22/2026 18:01,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,contrast,4,synthetic,NA,NA,0.437334939,85.43
3/22/2026 18:02,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.538578558,82.57
3/22/2026 18:03,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.006400243,70.41
3/22/2026 18:06,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.251062699,65.91
3/22/2026 18:09,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,frost,4,synthetic,NA,NA,0.945193781,73.63
3/22/2026 18:13,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,contrast,4,synthetic,NA,NA,0.662008504,80.72
3/22/2026 18:16,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.787173552,76.92
3/22/2026 18:19,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.18541908,67.9
3/22/2026 18:21,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.146303553,67.95
3/22/2026 18:23,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,frost,4,synthetic,NA,NA,0.81415606,76.42
3/22/2026 18:25,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,contrast,4,synthetic,NA,NA,0.535491834,83.59
3/22/2026 18:27,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.649311288,80.68
3/22/2026 18:29,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.05387659,69.84
3/22/2026 18:31,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.138463484,67.57
3/22/2026 18:32,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,frost,4,synthetic,NA,NA,0.749486824,77.58
3/22/2026 18:34,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,contrast,4,synthetic,NA,NA,0.468536255,84.74
3/22/2026 18:36,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.568458473,82.16
3/22/2026 18:37,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.006812654,71.29
3/22/2026 18:39,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.184506883,65.68
3/22/2026 18:40,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,frost,4,synthetic,NA,NA,0.727847278,78
3/22/2026 18:42,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,contrast,4,synthetic,NA,NA,0.437949646,85.43
3/22/2026 18:44,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.538374078,82.55
3/22/2026 18:45,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.004353174,70.5
3/22/2026 18:46,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.559512748,55.92
3/22/2026 18:48,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,frost,4,synthetic,NA,NA,1.063463361,68.58
3/22/2026 18:49,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,contrast,4,synthetic,NA,NA,0.756232794,77.02
3/22/2026 18:50,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.838823008,74.52
3/22/2026 18:52,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.350612131,61.92
3/22/2026 18:53,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.447941671,59.19
3/22/2026 18:54,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,frost,4,synthetic,NA,NA,0.937172695,72.55
3/22/2026 18:55,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,contrast,4,synthetic,NA,NA,0.612209393,80.53
3/22/2026 18:55,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.703277385,78.97
3/22/2026 18:56,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.215194319,64.57
3/22/2026 18:57,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.354622415,61.3
3/22/2026 18:58,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,frost,4,synthetic,NA,NA,0.832490586,74.77
3/22/2026 18:59,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,contrast,4,synthetic,NA,NA,0.507455443,83.3
3/22/2026 18:59,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.606730931,80.9
3/22/2026 19:00,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.134437423,67.12
3/22/2026 19:01,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.315131904,62.11
3/22/2026 19:01,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,frost,4,synthetic,NA,NA,0.776138462,76.33
3/22/2026 19:02,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,contrast,4,synthetic,NA,NA,0.460653902,84.61
3/22/2026 19:03,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.559506902,81.94
3/22/2026 19:03,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.076526694,68.54
